,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
10,GameSquad,101671,Mixed or average reviews,5,"Action Adventure, Adventure, First-Person, Linear, Sci-Fi, Sci-Fi",,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,M,Mixed or average reviews,13.0
11,Volition Inc.,101246,Generally favorable reviews,19,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,THQ,https://www.metacritic.com/company/thq,M,Generally favorable reviews,178.0
12,Bohemia Interactive,101327,Generally favorable reviews,21,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern",,Codemasters,https://www.metacritic.com/company/codemasters,M,Generally favorable reviews,178.0
13,Gearbox Software,101610,Mixed or average reviews,19,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",No Online Multiplayer,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Generally favorable reviews,728.0
14,Volition Inc.,101251,Generally favorable reviews,25,"Action, Shooter, First-Person, Sci-Fi",,THQ,https://www.metacritic.com/company/thq,M,Generally favorable reviews,105.0
15,Raven Software,101630,Mixed or average reviews,10,"Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,13.0
16,Presto Studios,102920,Generally favorable reviews,22,"Adventure, 3D, First-Person, Fantasy, Fantasy",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,64.0
17,Croteam,101172,Generally favorable reviews,31,"Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade",,Gathering,https://www.metacritic.com/company/gathering,M,Generally favorable reviews,418.0
18,Secret Level,160885,Universal acclaim,17,"Action, Shooter, First-Person, Sci-Fi",,Infogrames,https://www.metacritic.com/company/infogrames,M,Generally favorable reviews,25.0
19,Dreamworks Games,102928,Generally favorable reviews,29,"Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade",No Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,M,Generally favorable reviews,207.0
20,Canal+ Multimedia,101451,Mixed or average reviews,14,"Adventure, First-Person, Point-and-Click, Modern, Fantasy, Modern",No Online Multiplayer,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,M,Mixed or average reviews,21.0
21,Action Forms Ltd.,101346,Mixed or average reviews,10,"Action, General, General, Shooter, First-Person, Arcade",,WizardWorks,https://www.metacritic.com/company/wizardworks,T,Mixed or average reviews,7.0
22,Innerloop,101164,Mixed or average reviews,22,"Action, Shooter, Shooter, First-Person, Tactical, Modern",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,M,Generally favorable reviews,122.0
23,Pipe Dream Interactive,160953,Generally favorable reviews,9,"Action, Shooter, First-Person, Tactical, Modern",,Red Storm Entertainment,https://www.metacritic.com/company/red-storm-entertainment,T,Generally favorable reviews,6.0
24,Rewolf Software,101283,Mixed or average reviews,26,"Action, General, General, Shooter, First-Person, Arcade",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Mixed or average reviews,34.0
25,Cyan Worlds,101348,Mixed or average reviews,15,"Adventure, First-Person, Fantasy",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,42.0
26,The Counter-Strike Team,101336,Generally favorable reviews,11,"Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern",Online Multiplayer Up to 32 Players,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Universal acclaim,7444.0
27,NovaLogic,101235,Mixed or average reviews,22,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern",,NovaLogic,https://www.metacritic.com/company/novalogic,T,Generally favorable reviews,60.0
28,Free Radical Design,101182,Generally favorable reviews,23,"Action, Shooter, First-Person, Sci-Fi",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,61.0
29,Blue Tongue Entertainment,101215,Mixed or average reviews,19,"Action, Strategy, Real-Time, Shooter, First-Person, Sci-Fi, Tactics, Sci-Fi",,MicroProse,https://www.metacritic.com/company/microprose,T,Generally favorable reviews,58.0
30,Dreamworks Interactive,161986,Generally favorable reviews,16,"Action, Shooter, First-Person, Historic",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,126.0
31,Raster,161956,Universal acclaim,25,"Action, Shooter, First-Person, Sci-Fi",,Sega,https://www.metacritic.com/company/sega,M,Generally favorable reviews,106.0
32,Epic Games,102903,Generally favorable reviews,23,"Action, Shooter, First-Person, Sci-Fi",,Infogrames,https://www.metacritic.com/company/infogrames,M,Mixed or average reviews,22.0
33,Argonaut Games,160620,Mixed or average reviews,12,"Action, Shooter, First-Person, Sci-Fi",,Fox Interactive,https://www.metacritic.com/company/fox-interactive,M,Generally favorable reviews,31.0
34,Sierra Entertainment,101271,Generally favorable reviews,9,"Action, Shooter, Shooter, First-Person, Tactical, Modern",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Generally favorable reviews,56.0
35,Red Storm Entertainment,101247,Mixed or average reviews,13,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern",,Red Storm Entertainment,https://www.metacritic.com/company/red-storm-entertainment,T,Mixed or average reviews,6.0
36,Raven Software,101203,Generally favorable reviews,25,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,81.0
37,Acclaim Studios Austin,160783,Generally favorable reviews,15,"Action, Shooter, First-Person, Sci-Fi",,Acclaim,https://www.metacritic.com/company/acclaim,M,Mixed or average reviews,33.0
38,Third Law Interactive,100678,Mixed or average reviews,26,"Action, Shooter, Shooter, First-Person, Fantasy, Arcade",,Gathering,https://www.metacritic.com/company/gathering,M,Mixed or average reviews,28.0
39,Canal+ Multimedia,101184,Mixed or average reviews,13,"Adventure, First-Person, Point-and-Click, Modern, Fantasy, Modern",No Online Multiplayer,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,M,Mixed or average reviews,26.0
40,Digital Fusion Inc.,101219,Generally unfavorable reviews,14,"Action, Shooter, General, Shooter, First-Person, Rail, Arcade",No Online Multiplayer,WizardWorks,https://www.metacritic.com/company/wizardworks,T,Mixed or average reviews,36.0
41,Outrage Games,100083,Generally favorable reviews,14,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,Interplay,https://www.metacritic.com/company/interplay,T,Generally favorable reviews,49.0
42,Rare Ltd.,160721,Universal acclaim,30,"Action, Shooter, First-Person, Sci-Fi",,Nintendo,https://www.metacritic.com/company/nintendo,M,Generally favorable reviews,520.0
43,Epic Games,100277,Universal acclaim,21,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,GT Interactive,https://www.metacritic.com/company/gt-interactive,M,Universal acclaim,677.0
44,Dreamworks Interactive,160698,Universal acclaim,17,"Action, Shooter, First-Person, Historic",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,268.0
45,Illusion Softworks,100618,Mixed or average reviews,13,"Action, Shooter, General, Shooter, First-Person, Tactical, Historic",Up to 4 Players,Take-Two Interactive,https://www.metacritic.com/company/take-two-interactive,M,Generally favorable reviews,34.0
46,Valve Software,100055,Universal acclaim,24,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",Online Multiplayer,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,M,Universal acclaim,5638.0
47,Monolith Productions,100386,Mixed or average reviews,14,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",Up to 32 Players,GT Interactive,https://www.metacritic.com/company/gt-interactive,M,Mixed or average reviews,71.0
48,Black Isle Studios,100118,Generally favorable reviews,15,"Role-Playing, First-Person, First-Person, PC-style RPG, Western-Style",No Online Multiplayer,Interplay,https://www.metacritic.com/company/interplay,M,Universal acclaim,1640.0
49,Iguana Entertainment,160782,Generally favorable reviews,14,"Action, Shooter, First-Person, Sci-Fi",,Acclaim,https://www.metacritic.com/company/acclaim,M,Generally favorable reviews,101.0
50,Monolith Productions,100129,Generally favorable reviews,13,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",Online Multiplayer,Monolith Productions,https://www.metacritic.com/company/monolith-productions,M,Generally favorable reviews,88.0
51,Red Storm Entertainment,101027,Generally favorable reviews,13,"Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern",,Red Storm Entertainment,https://www.metacritic.com/company/red-storm-entertainment,T,Generally favorable reviews,85.0
52,HyperBole Studios,100030,Mixed or average reviews,11,"Adventure, 3D, Point-and-Click, First-Person, Modern",No Online Multiplayer,Fox Interactive,https://www.metacritic.com/company/fox-interactive,T,Generally favorable reviews,22.0
53,Iguana Entertainment,160673,Generally favorable reviews,12,"Action, Shooter, First-Person, Sci-Fi",,Acclaim,https://www.metacritic.com/company/acclaim,T,Mixed or average reviews,20.0
54,Midway Studios - San Diego,160728,Mixed or average reviews,8,"Action, Shooter, First-Person, Sci-Fi",,Midway,https://www.metacritic.com/company/midway,M,Mixed or average reviews,29.0
55,Eurocom Entertainment Software,160658,Mixed or average reviews,11,"Action, Shooter, First-Person, Sci-Fi",,GT Interactive,https://www.metacritic.com/company/gt-interactive,M,Mixed or average reviews,33.0
56,Cyan Worlds,100029,Generally favorable reviews,12,"Adventure, 3D, First-Person, Fantasy, Fantasy",No Online Multiplayer,"Red Orb Entertainment, Ubisoft",https://www.metacritic.com/company/red-orb-entertainment,K-A,Generally favorable reviews,34.0
57,LucasArts,100009,Universal acclaim,10,"Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade",Up to 32 Players,LucasArts,https://www.metacritic.com/company/lucasarts,T,Generally favorable reviews,224.0
58,Black Isle Studios,100543,Generally favorable reviews,12,"Role-Playing, First-Person, First-Person, PC-style RPG, PC-style RPG, Western-Style",No Online Multiplayer,Interplay,https://www.metacritic.com/company/interplay,M,Generally favorable reviews,1455.0
59,Rare Ltd.,160677,Universal acclaim,21,"Action, Shooter, First-Person, Modern",,Nintendo,https://www.metacritic.com/company/nintendo,T,Universal acclaim,844.0
60,Monolith Productions,100384,Generally favorable reviews,7,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",2 Players,GT Interactive,https://www.metacritic.com/company/gt-interactive,M,Generally favorable reviews,160.0
61,Iguana Entertainment,160784,Generally favorable reviews,13,"Action, Shooter, First-Person, Sci-Fi",,Acclaim,https://www.metacritic.com/company/acclaim,M,Generally favorable reviews,95.0
62,id Software,100003,Universal acclaim,9,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,id Software,https://www.metacritic.com/company/id-software,M,Generally favorable reviews,1013.0
63,Parallax Software,100480,Generally favorable reviews,6,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,Interplay,https://www.metacritic.com/company/interplay,T,Generally favorable reviews,50.0
64,3D Realms,100503,Generally favorable reviews,8,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",Up to 8 Players,GT Interactive,https://www.metacritic.com/company/gt-interactive,M,Generally favorable reviews,524.0
65,id Software,153733,Generally favorable reviews,5,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",Up to 16 Players,GT Interactive,https://www.metacritic.com/company/gt-interactive,M,Generally favorable reviews,557.0
66,Saber Interactive,102029,Mixed or average reviews,12,"Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade",,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,68.0
67,Bethesda Softworks,102797,Generally favorable reviews,21,"Role-Playing, First-Person, First-Person, Western-Style",,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,T,Generally favorable reviews,133.0
68,Raster,102053,Mixed or average reviews,21,"Action, Shooter, First-Person, Historic",,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,89.0
69,Splash Damage,102369,Universal acclaim,6,"Action, Shooter, Shooter, First-Person, Historic, Tactical, Historic, Arcade",Up to 32 Players,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,324.0
70,Shiny Entertainment,101672,Mixed or average reviews,21,"Action, Action Adventure, Shooter, Sci-Fi, Linear, First-Person, Sci-Fi",No Online Multiplayer,"Atari, Infogrames, Atari SA",https://www.metacritic.com/company/atari,T,Mixed or average reviews,107.0
71,Nerve Software,161334,Generally favorable reviews,38,"Action, Shooter, First-Person, Historic",,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,100.0
72,Valve Software,102530,Generally favorable reviews,22,"Action, Shooter, Shooter, First-Person, Historic, Tactical, Historic",,Activision,https://www.metacritic.com/company/activision,T,Universal acclaim,819.0
73,Freeform Interactive LLC,102133,Mixed or average reviews,10,"Action, Shooter, Shooter, First-Person, Fantasy, Fantasy",,Freeform Interactive LLC,https://www.metacritic.com/company/freeform-interactive-llc,M,Mixed or average reviews,6.0
74,Running With Scissors,102084,Mixed or average reviews,27,"Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade",,Whiptail Interactive,https://www.metacritic.com/company/whiptail-interactive,M,Generally favorable reviews,696.0
75,Outrage Games,102731,Mixed or average reviews,10,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",No Online Multiplayer,THQ,https://www.metacritic.com/company/thq,M,Mixed or average reviews,92.0
76,Outrage Games,161836,Mixed or average reviews,20,"Action, Shooter, First-Person, Sci-Fi",,THQ,https://www.metacritic.com/company/thq,M,Mixed or average reviews,17.0
77,Cranky Pants Games,161838,Generally favorable reviews,12,"Action, Shooter, First-Person, Sci-Fi",,THQ,https://www.metacritic.com/company/thq,M,Generally favorable reviews,7.0
78,Digitalo Studios,102316,Mixed or average reviews,20,"Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade",,Arush Entertainment,https://www.metacritic.com/company/arush-entertainment,M,Mixed or average reviews,27.0
79,Pterodon,102416,Mixed or average reviews,22,"Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade",,Gathering,https://www.metacritic.com/company/gathering,T,Generally favorable reviews,125.0
80,369 Interactive,102560,Mixed or average reviews,19,"Adventure, 3D, First-Person, Modern, Modern",,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,22.0
