,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
834,438300,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,E10+,Double Fine Productions,"Third-Person, 3D, Adventure, Point-and-Click",No Online Multiplayer,Generally favorable reviews,21,Mixed or average reviews,211.0
835,438301,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,E10+,Double Fine Productions,"Adventure, 3D, Point-and-Click, Third-Person",No Online Multiplayer,Universal acclaim,4,Mixed or average reviews,36.0
836,281065,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,,Double Fine Productions,"Adventure, General, 3D, Point-and-Click, Third-Person, Fantasy",,Mixed or average reviews,34,Mixed or average reviews,145.0
837,448976,Red Thread Games,https://www.metacritic.com/company/red-thread-games,,Red Thread Games,"Adventure, 3D, Third-Person",,Mixed or average reviews,8,Generally favorable reviews,75.0
838,452569,505 Games,https://www.metacritic.com/company/505-games,M,Rebellion,"Action, Shooter, Third-Person, Tactical",Up to 12 Players,Mixed or average reviews,9,Mixed or average reviews,51.0
839,444228,"Rebellion, U&I Entertainment",https://www.metacritic.com/company/rebellion,M,Rebellion,"Action, Shooter, Third-Person, Arcade",Up to 4 Players,Mixed or average reviews,10,Mixed or average reviews,54.0
840,426337,Rebellion,https://www.metacritic.com/company/rebellion,M,Rebellion,"Sci-Fi, Action, Shooter, Third-Person, Arcade",,Mixed or average reviews,11,Mixed or average reviews,79.0
841,437911,"Rebellion, U&I Entertainment",https://www.metacritic.com/company/rebellion,M,Rebellion,"Action, Shooter, Third-Person, Arcade",Up to 4 Players,Mixed or average reviews,26,Mixed or average reviews,119.0
842,252887,SCEA,https://www.metacritic.com/company/scea,T,Arrowhead Game Studios,"Shooter, Sci-Fi, Sci-Fi, Action, Shooter, Third-Person, Shoot-'Em-Up, Arcade, Top-Down",2 Players,Generally favorable reviews,56,Generally favorable reviews,493.0
843,422602,VD-DEV,https://www.metacritic.com/company/vd-dev,T,VD-DEV,"Sci-Fi, Action, Shooter, Third-Person, Arcade",,Generally unfavorable reviews,21,Mixed or average reviews,67.0
844,443508,Craneballs s.r.o.,https://www.metacritic.com/company/craneballs-sro,,Craneballs s.r.o.,"Action, General, Shooter, Third-Person, Arcade",,Mixed or average reviews,4,Mixed or average reviews,4.0
845,323294,Mastertronic,https://www.metacritic.com/company/mastertronic,,Loren Lemcke,"Sci-Fi, Action, Shooter, Third-Person, Arcade",Online Multiplayer,Mixed or average reviews,4,No user score yet,
846,245728,SCEA,https://www.metacritic.com/company/scea,M,"Ready at Dawn, SCE Santa Monica","General, General, Action, Action Adventure, Shooter, Linear, Third-Person, Sci-Fi, Arcade",No Online Multiplayer,Mixed or average reviews,94,Mixed or average reviews,4057.0
847,432997,Aspyr,https://www.metacritic.com/company/aspyr,,"Quantic Dream, Aspyr","Action, Adventure, General, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,7,Generally favorable reviews,59.0
848,432998,Aspyr,https://www.metacritic.com/company/aspyr,M,Aspyr,"Action, General, Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,9,Generally favorable reviews,261.0
849,325916,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,T,Double Fine Productions,"General, Adventure, 3D, Third-Person, Fantasy",No Online Multiplayer,Generally favorable reviews,45,Generally favorable reviews,295.0
850,325917,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,T,Double Fine Productions,"Adventure, General, 3D, Third-Person, Fantasy",No Online Multiplayer,Generally favorable reviews,11,Mixed or average reviews,82.0
851,414448,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,T,Double Fine Productions,"Adventure, 3D, Third-Person, Fantasy",No Online Multiplayer,Generally favorable reviews,38,Generally favorable reviews,372.0
852,420366,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,Insomniac Games,"Action, General, Shooter, Third-Person, Arcade",,Mixed or average reviews,9,Mixed or average reviews,35.0
853,418904,Gameloft,https://www.metacritic.com/company/gameloft,,Gameloft,"Action, General, Shooter, First-Person, Third-Person, Arcade",,Mixed or average reviews,11,No user score yet,
854,324508,Edge of Reality,https://www.metacritic.com/company/edge-of-reality,M,Edge of Reality,"Action, Shooter, Third-Person, Modern, Arcade",Up to 8 Players,Mixed or average reviews,9,Mixed or average reviews,91.0
