,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
2171,Warcave,539494,Generally unfavorable reviews,4,"Strategy, Real-Time, General, Command",No Online Multiplayer Online Multiplayer,Crazy Monkey Studios,https://www.metacritic.com/company/crazy-monkey-studios,T,No user score yet,
2172,Nippon Ichi Software,528522,Mixed or average reviews,4,"Strategy, General",No Online Multiplayer,NIS America,https://www.metacritic.com/company/nis-america,T,Generally unfavorable reviews,5.0
2173,Nippon Ichi Software,528523,Mixed or average reviews,14,"Strategy, General",No Online Multiplayer,NIS America,https://www.metacritic.com/company/nis-america,T,Generally unfavorable reviews,7.0
2174,Ares Games,531104,Generally unfavorable reviews,5,"Role-Playing, Strategy, Real-Time, Action RPG, Defense",Up to 4 Players,PQube,https://www.metacritic.com/company/pqube,T,No user score yet,
2175,Team Junkfish,537677,Mixed or average reviews,5,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Wales Interactive,https://www.metacritic.com/company/wales-interactive,T,Generally unfavorable reviews,5.0
2176,Team Junkfish,537678,Mixed or average reviews,4,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Wales Interactive,https://www.metacritic.com/company/wales-interactive,T,No user score yet,
2177,Madruga Works,526151,Mixed or average reviews,9,"Strategy, Real-Time, General",No Online Multiplayer,Madruga Works,https://www.metacritic.com/company/madruga-works,T,Mixed or average reviews,87.0
2178,Ronimo Games,529364,Generally favorable reviews,8,"Strategy, General",Online Multiplayer,Ronimo Games,https://www.metacritic.com/company/ronimo-games,,Generally favorable reviews,12.0
2179,HandyGames,539005,Mixed or average reviews,6,"Strategy, Management, Government",No Online Multiplayer,HandyGames,https://www.metacritic.com/company/handygames,,Generally favorable reviews,4.0
2180,Paradox Development Studio,530615,Generally favorable reviews,21,"Strategy, Real-Time, General",No Online Multiplayer,Tantalus,https://www.metacritic.com/company/tantalus,E10+,Mixed or average reviews,48.0
2181,Paradox Development Studio,530616,Generally favorable reviews,8,"Strategy, Real-Time, General",No Online Multiplayer Up to 4 Players,Tantalus,https://www.metacritic.com/company/tantalus,E10+,Generally favorable reviews,26.0
2182,Pathos Interactive,514617,Mixed or average reviews,11,"Strategy, Real-Time, General",Online Multiplayer,Pathos Interactive,https://www.metacritic.com/company/pathos-interactive,,Mixed or average reviews,16.0
2183,Ares Games,531105,Mixed or average reviews,4,"Role-Playing, Strategy, Real-Time, Action RPG, Defense",Up to 4 Players,PQube,https://www.metacritic.com/company/pqube,T,Generally unfavorable reviews,4.0
2184,EXOR Studios,530103,Generally favorable reviews,12,"Strategy, Real-Time, Defense",No Online Multiplayer,EXOR Studios,https://www.metacritic.com/company/exor-studios,T,Generally favorable reviews,35.0
2185,Firaxis Games,535011,Generally favorable reviews,36,"Strategy, Turn-Based, 4X",,2K Games,https://www.metacritic.com/company/2k-games,,Mixed or average reviews,85.0
2186,Blackmill Games,510321,Mixed or average reviews,15,"Action, Strategy, Real-Time, Shooter, First-Person, General, Tactical", Up to 64 Players,M2H,https://www.metacritic.com/company/m2h,,Generally favorable reviews,26.0
2187,Iron Horse Games LLC,538271,Mixed or average reviews,4,"Strategy, Turn-Based, Card Battle",No Online Multiplayer,Iron Horse Games LLC,https://www.metacritic.com/company/iron-horse-games-llc,,No user score yet,
2188,Hidden Path Entertainment,537105,Mixed or average reviews,4,"Strategy, Real-Time, Defense",No Online Multiplayer,Hidden Path Entertainment,https://www.metacritic.com/company/hidden-path-entertainment,,No user score yet,
2189,Merge Games,529632,Generally unfavorable reviews,6,"Strategy, Real-Time, Tactics",Online Multiplayer,Merge Games,https://www.metacritic.com/company/merge-games,M,No user score yet,
2190,Merge Games,529637,Generally unfavorable reviews,6,"Strategy, Real-Time, Tactics",Online Multiplayer,Merge Games,https://www.metacritic.com/company/merge-games,M,Generally unfavorable reviews,7.0
2191,Chucklefish,510078,Generally favorable reviews,8,"General, Strategy, Turn-Based, Tactics",Up to 4 Players,Chucklefish,https://www.metacritic.com/company/chucklefish,E10+,Mixed or average reviews,37.0
2192,MuHa Games,537415,Mixed or average reviews,11,"Strategy, Turn-Based, 4X",No Online Multiplayer,Monster Couch,https://www.metacritic.com/company/monster-couch,T,Mixed or average reviews,15.0
2193,Petroglyph,516169,Mixed or average reviews,12,"Strategy, Real-Time, Command",Online Multiplayer,"Petroglyph, Soedesco",https://www.metacritic.com/company/petroglyph,,Generally unfavorable reviews,7.0
2194,Chucklefish,507519,Generally favorable reviews,42,"General, Strategy, Turn-Based, Tactics",Up to 4 Players,Chucklefish,https://www.metacritic.com/company/chucklefish,E10+,Mixed or average reviews,183.0
2195,Chucklefish,510080,Generally favorable reviews,21,"General, Strategy, Turn-Based, Tactics",Up to 4 Players,Chucklefish,https://www.metacritic.com/company/chucklefish,E10+,Mixed or average reviews,62.0
2196,Team Jolly Roger,528708,Generally favorable reviews,4,"Strategy, Real-Time, General",Online Multiplayer,Team Jolly Roger,https://www.metacritic.com/company/team-jolly-roger,,Mixed or average reviews,5.0
2197,Trese Brothers,537440,Universal acclaim,5,"Strategy, General",No Online Multiplayer,Trese Brothers,https://www.metacritic.com/company/trese-brothers,,No user score yet,
2198,Ice Code Games,524156,Mixed or average reviews,5,"Strategy, Real-Time, Command",Online Multiplayer,1C Entertainment,https://www.metacritic.com/company/1c-entertainment,,Mixed or average reviews,8.0
2199,Ronimo Games,537267,Mixed or average reviews,5,"Strategy, General",No Online Multiplayer,Two Tribes,https://www.metacritic.com/company/two-tribes,T,No user score yet,
2200,Auroch Digital,522360,Mixed or average reviews,5,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Ripstone,https://www.metacritic.com/company/ripstone,T,No user score yet,
2201,Tindalos Interactive,520640,Generally favorable reviews,24,"Strategy, Real-Time, General",2 Players Online Multiplayer,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Generally favorable reviews,61.0
2202,Mega Crit Games,510776,Generally favorable reviews,24,"Strategy, Turn-Based, Card Battle", No Online Multiplayer,Mega Crit Games,https://www.metacritic.com/company/mega-crit-games,,Generally favorable reviews,629.0
2203,Conifer Games,535954,Mixed or average reviews,25,"Strategy, Turn-Based, 4X",No Online Multiplayer,Conifer Games,https://www.metacritic.com/company/conifer-games,,Mixed or average reviews,15.0
2204,"Wonderland Kazakiri inc., WonderlandKazakiri",531146,Generally favorable reviews,5,"Strategy, Puzzle, Action, Turn-Based, General",No Online Multiplayer,"Wonderland Kazakiri inc., WonderlandKazakiri",https://www.metacritic.com/company/wonderland-kazakiri-inc,E,Generally favorable reviews,5.0
2205,"Reveie World Studios, INC",510126,Mixed or average reviews,5,"Strategy, General", Online Multiplayer,"Reveie World Studios, INC",https://www.metacritic.com/company/reveie-world-studios-inc,,Mixed or average reviews,25.0
2206,Feral Interactive,535596,Generally favorable reviews,4,"Strategy, Management, Government",No Online Multiplayer,Feral Interactive,https://www.metacritic.com/company/feral-interactive,,No user score yet,
2207,Unicube,535934,Mixed or average reviews,7,"Strategy, Real-Time, Defense",No Online Multiplayer,Team17,https://www.metacritic.com/company/team17,,No user score yet,
2208,Nvizzio Creations,530048,Mixed or average reviews,15,"Strategy, Management, Business / Tycoon",No Online Multiplayer,"Nvizzio Creations, AtGames, Atari, Inc.",https://www.metacritic.com/company/nvizzio-creations,E,Generally unfavorable reviews,18.0
2209,"Nvizzio Creations, Atari SA",523460,Generally unfavorable reviews,4,"Strategy, Management, Business / Tycoon",Up to 4 Players,Atari SA,https://www.metacritic.com/company/atari-sa,E,No user score yet,
2210,New World Interactive,242271,Generally favorable reviews,30,"General, Action, Strategy, General, Shooter, First-Person, Tactical",Online Multiplayer,"Focus Home Interactive, New World Interactive",https://www.metacritic.com/company/focus-home-interactive,M,Generally favorable reviews,235.0
2211,Triangular Pixels,517314,Mixed or average reviews,9,"Strategy, Action Adventure, General", No Online Multiplayer,"Triangular Pixels, Perpetual",https://www.metacritic.com/company/triangular-pixels,E10+,No user score yet,
2212,HandyGames,530346,Mixed or average reviews,7,"Strategy, Turn-Based, Tactics",2 Players,HandyGames,https://www.metacritic.com/company/handygames,M,Generally unfavorable reviews,7.0
2213,HandyGames,530347,Mixed or average reviews,17,"Strategy, Turn-Based, Tactics",2 Players,"HandyGames, THQ Nordic",https://www.metacritic.com/company/handygames,M,Generally unfavorable reviews,26.0
2214,HandyGames,530348,Mixed or average reviews,5,"Strategy, Turn-Based, Tactics",2 Players,HandyGames,https://www.metacritic.com/company/handygames,M,Generally unfavorable reviews,8.0
2215,Warm Lamp Games,534982,Mixed or average reviews,6,"Strategy, General",No Online Multiplayer,Curve Digital,https://www.metacritic.com/company/curve-digital,T,Generally favorable reviews,4.0
2216,Paradox Interactive,533725,Generally favorable reviews,6,"Strategy, Real-Time, General",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Mixed or average reviews,14.0
2217,"Electronic Arts, Redwood Studios",527271,Mixed or average reviews,6,"Strategy, Real-Time, Tactics",No Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,Generally unfavorable reviews,52.0
2218,CD Projekt Red Studio,532232,Generally favorable reviews,7,"Role-Playing, Action RPG, Strategy, Turn-Based, Card Battle",Online Multiplayer,CD Projekt Red Studio,https://www.metacritic.com/company/cd-projekt-red-studio,T,Mixed or average reviews,77.0
2219,CD Projekt Red Studio,532233,Generally favorable reviews,8,"Role-Playing, Action RPG, Strategy, Turn-Based, Card Battle",Online Multiplayer,CD Projekt Red Studio,https://www.metacritic.com/company/cd-projekt-red-studio,T,Mixed or average reviews,136.0
2220,Warm Lamp Games,519452,Generally favorable reviews,6,"Strategy, General",No Online Multiplayer,Alawar Premium,https://www.metacritic.com/company/alawar-premium,,Generally favorable reviews,57.0
2221,"High Voltage Software, The Bearded Ladies Consulting",522342,Generally favorable reviews,21,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Funcom,https://www.metacritic.com/company/funcom,M,Generally favorable reviews,98.0
2222,The Bearded Ladies Consulting,522343,Generally favorable reviews,57,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Funcom,https://www.metacritic.com/company/funcom,M,Generally favorable reviews,344.0
2223,"High Voltage Software, The Bearded Ladies Consulting",522344,Generally favorable reviews,13,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Funcom,https://www.metacritic.com/company/funcom,M,Generally favorable reviews,86.0
2224,Texel Raptor,497534,Generally favorable reviews,5,"Strategy, Management, Business / Tycoon", No Online Multiplayer Up to 8 Players,Texel Raptor,https://www.metacritic.com/company/texel-raptor,,Generally favorable reviews,34.0
2225,Valve Software,513436,Generally favorable reviews,20,"Strategy, Turn-Based, Card Battle",Online Multiplayer,Valve Software,https://www.metacritic.com/company/valve-software,,Generally unfavorable reviews,620.0
2226,Harebrained Schemes LLC,530699,Generally favorable reviews,6,"Strategy, Turn-Based, Tactics",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,Mixed or average reviews,11.0
2227,11 bit studios,530607,Generally favorable reviews,15,"Strategy, Miscellaneous, Action Adventure, Real-Time, Survival, Board / Card Game, General",No Online Multiplayer,11 bit studios,https://www.metacritic.com/company/11-bit-studios,M,Generally favorable reviews,52.0
2228,Auroch Digital,522359,Mixed or average reviews,9,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Ripstone,https://www.metacritic.com/company/ripstone,T,No user score yet,
2229,Ironhide Game Studio,533788,Generally favorable reviews,5,"Strategy, Real-Time, Defense",No Online Multiplayer,Ironhide Game Studio,https://www.metacritic.com/company/ironhide-game-studio,,Generally favorable reviews,19.0
2230,Auroch Digital,522357,Mixed or average reviews,6,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Ripstone,https://www.metacritic.com/company/ripstone,T,No user score yet,
2231,Frontier Developments,534457,Mixed or average reviews,4,"Strategy, Management, Business / Tycoon",,Frontier Developments,https://www.metacritic.com/company/frontier-developments,,Generally favorable reviews,5.0
2232,"Firaxis Games, Aspyr",531628,Generally favorable reviews,31,"Strategy, Turn-Based, 4X",No Online Multiplayer,2K Games,https://www.metacritic.com/company/2k-games,E10+,Mixed or average reviews,228.0
2233,Bulwark Studios,521835,Generally favorable reviews,19,"Action, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,Kasedo Games,https://www.metacritic.com/company/kasedo-games,,Generally favorable reviews,98.0
2234,Ronimo Games,533735,Generally favorable reviews,6,"Strategy, General",Online Multiplayer,Ronimo Games,https://www.metacritic.com/company/ronimo-games,,No user score yet,
2235,SomaSim,527097,Mixed or average reviews,6,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Kalypso,https://www.metacritic.com/company/kalypso,E10+,Mixed or average reviews,4.0
2236,CD Projekt Red Studio,532231,Generally favorable reviews,51,"Role-Playing, Action RPG, Strategy, Turn-Based, Card Battle",No Online Multiplayer Online Multiplayer,CD Projekt Red Studio,https://www.metacritic.com/company/cd-projekt-red-studio,,Generally favorable reviews,665.0
2237,HandyGames,519917,Mixed or average reviews,8,"Strategy, General, Management, Government",No Online Multiplayer,HandyGames,https://www.metacritic.com/company/handygames,E,No user score yet,
2238,RideonJapan,533605,Mixed or average reviews,8,"Action, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,CIRCLE Entertainment,https://www.metacritic.com/company/circle-entertainment,T,Mixed or average reviews,8.0
2239,Creative Assembly,532958,Generally favorable reviews,9,"Strategy, Real-Time, Tactics",,Sega,https://www.metacritic.com/company/sega,,Generally favorable reviews,28.0
2240,Ronimo Games,527979,Generally favorable reviews,4,"Strategy, General",Online Multiplayer,Ronimo Games,https://www.metacritic.com/company/ronimo-games,,No user score yet,
2241,Oxymoron Games,526467,Generally favorable reviews,4,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Oxymoron Games,https://www.metacritic.com/company/oxymoron-games,,Generally favorable reviews,32.0
2242,Tomorrow Corporation,520821,Generally favorable reviews,5,"Strategy, General",No Online Multiplayer,Tomorrow Corporation,https://www.metacritic.com/company/tomorrow-corporation,E,Generally favorable reviews,5.0
2243,SomaSim,527165,Mixed or average reviews,6,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Kalypso,https://www.metacritic.com/company/kalypso,E10+,No user score yet,
2244,Colossal Order,533203,Generally favorable reviews,6,"Strategy, Management, Government",No Online Multiplayer,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,E,Mixed or average reviews,11.0
2245,Ludeon Studios,268171,Generally favorable reviews,8,"Sci-Fi, Strategy, Real-Time, General",No Online Multiplayer,Ludeon Studios,https://www.metacritic.com/company/ludeon-studios,,Generally favorable reviews,588.0
2246,Solid9 Studio,531760,Mixed or average reviews,5,"Strategy, Turn-Based, Tactics",2 Players,"Fat Dog Games, No Gravity Games",https://www.metacritic.com/company/fat-dog-games,E,No user score yet,
2247,Sega,531291,Generally favorable reviews,8,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,68.0
2248,Nippon Ichi Software,524093,Generally favorable reviews,18,"Strategy, Turn-Based, Tactics",No Online Multiplayer,"NIS America, Nippon Ichi Software",https://www.metacritic.com/company/nis-america,T,Generally favorable reviews,44.0
2249,Nippon Ichi Software,524630,Generally favorable reviews,8,"Strategy, Turn-Based, Tactics",No Online Multiplayer,NIS America,https://www.metacritic.com/company/nis-america,T,Generally favorable reviews,56.0
2250,"Cyanide, Cyanide Studios",521085,Mixed or average reviews,21,"Strategy, Turn-Based, Tactics",2 Players,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Mixed or average reviews,17.0
2251,"Cyanide, Cyanide Studios",521086,Mixed or average reviews,10,"Strategy, Turn-Based, Tactics",2 Players,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,Mixed or average reviews,13.0
2252,"Cyanide, Cyanide Studios",521087,Mixed or average reviews,8,"Strategy, Turn-Based, Tactics",2 Players,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,Generally favorable reviews,11.0
2253,Auroch Digital,522358,Mixed or average reviews,13,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Ripstone,https://www.metacritic.com/company/ripstone,,Mixed or average reviews,6.0
2254,Aspyr,519563,Universal acclaim,4,"Strategy, Turn-Based, 4X",No Online Multiplayer,Aspyr,https://www.metacritic.com/company/aspyr,,Mixed or average reviews,16.0
2255,Magic Digital Studio,523679,Generally favorable reviews,20,"Strategy, Turn-Based, Card Battle",Online Multiplayer,Wizards of the Coast,https://www.metacritic.com/company/wizards-of-the-coast,T,Generally unfavorable reviews,195.0
2256,"Sega, Media.Vision",518169,Generally favorable reviews,46,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,217.0
2257,Sega,518170,Generally favorable reviews,4,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,T,Mixed or average reviews,42.0
2258,Sega,518171,Generally favorable reviews,25,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,155.0
2259,Sega,527434,Generally favorable reviews,13,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,93.0
2260,"Tencent, Tencent Games, TiMi Studios",515253,Generally favorable reviews,8,"Strategy, Real-Time, MOBA",Up to 10 Players,"Tencent, Tencent Games",https://www.metacritic.com/company/tencent,T,Mixed or average reviews,58.0
2261,"Petroglyph, Soedesco",509496,Generally favorable reviews,4,"Strategy, Real-Time, Command",Up to 6 Players,Soedesco,https://www.metacritic.com/company/soedesco,E10+,No user score yet,
2262,"Petroglyph, Soedesco",509512,Mixed or average reviews,6,"Strategy, Real-Time, Command",Up to 6 Players,Soedesco,https://www.metacritic.com/company/soedesco,E10+,No user score yet,
2263,Stardock,516965,Generally favorable reviews,16,"Strategy, General",Online Multiplayer,Stardock,https://www.metacritic.com/company/stardock,,Mixed or average reviews,113.0
2264,Mode 7 Games,495902,Generally favorable reviews,20,"Strategy, Real-Time, Tactics",Online Multiplayer,Matrix Games,https://www.metacritic.com/company/matrix-games,,Mixed or average reviews,15.0
2265,Bandai Namco Games,537264,Mixed or average reviews,10,"Action, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,Bandai Namco Games,https://www.metacritic.com/company/bandai-namco-games,T,Generally favorable reviews,15.0
2266,Aspyr,549756,Generally favorable reviews,27,"Strategy, Turn-Based, 4X",Up to 12 Players,2K Games,https://www.metacritic.com/company/2k-games,E10+,Mixed or average reviews,231.0
2267,Aspyr,549757,Generally favorable reviews,12,"Strategy, Turn-Based, 4X",No Online Multiplayer,2K Games,https://www.metacritic.com/company/2k-games,E10+,Mixed or average reviews,36.0
2268,Kuju Entertainment,523171,Mixed or average reviews,8,"Action, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,Curve Digital,https://www.metacritic.com/company/curve-digital,M,Generally unfavorable reviews,10.0
2269,Harebrained Schemes LLC,550752,Mixed or average reviews,4,"Strategy, Turn-Based, Tactics",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,,No user score yet,
2270,Triumph Studios,550749,Generally favorable reviews,4,"Strategy, Turn-Based, General, 4X",,Paradox Interactive,https://www.metacritic.com/company/paradox-interactive,T,No user score yet,
2271,Kuju Entertainment,523169,Generally unfavorable reviews,14,"Action, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,Curve Digital,https://www.metacritic.com/company/curve-digital,M,Generally unfavorable reviews,27.0
2272,Kuju Entertainment,523170,Mixed or average reviews,9,"Action, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,Curve Digital,https://www.metacritic.com/company/curve-digital,M,Generally unfavorable reviews,18.0
2273,Corbie Games,534798,Mixed or average reviews,4,"Strategy, Management, Business / Tycoon", Online Multiplayer,Iceberg Interactive,https://www.metacritic.com/company/iceberg-interactive,,Mixed or average reviews,6.0
2274,"Phantagram, Blueside",111665,Mixed or average reviews,9,"Strategy, Real-Time, Fantasy, General, Fantasy",Massively Multiplayer,Gameforge,https://www.metacritic.com/company/gameforge,,Mixed or average reviews,21.0
2275,"Ensemble Studios, Forgotten Empires LLC",539965,Generally favorable reviews,32,"Strategy, Real-Time, Command",Online Multiplayer Up to 8 Players,Xbox Game Studios,https://www.metacritic.com/company/xbox-game-studios,T,Generally favorable reviews,339.0
2276,James Interactive,548865,Mixed or average reviews,9,"Puzzle, Strategy, General",No Online Multiplayer,Edmund McMillen,https://www.metacritic.com/company/edmund-mcmillen,,Mixed or average reviews,17.0
2277,2x2 Games,539155,Generally favorable reviews,10,"Strategy, Turn-Based, 4X",No Online Multiplayer,2x2 Games,https://www.metacritic.com/company/2x2-games,,Generally favorable reviews,38.0
2278,Frontier Developments,541444,Generally favorable reviews,55,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Frontier Developments,https://www.metacritic.com/company/frontier-developments,E10+,Generally favorable reviews,142.0
2279,Fantasy Flight Games,532025,Generally favorable reviews,4,"Strategy, Turn-Based, Card Battle",2 Players,Asmodee,https://www.metacritic.com/company/asmodee,,Generally favorable reviews,11.0
2280,Nippon Ichi Software,543891,Generally favorable reviews,9,"Strategy, Turn-Based, Tactics",No Online Multiplayer,NIS America,https://www.metacritic.com/company/nis-america,T,Mixed or average reviews,29.0
2281,Nippon Ichi Software,543892,Generally favorable reviews,6,"Strategy, Turn-Based, Tactics",No Online Multiplayer,NIS America,https://www.metacritic.com/company/nis-america,T,Mixed or average reviews,27.0
2282,Image & Form,550462,Mixed or average reviews,4,"Strategy, Real-Time, General",No Online Multiplayer,Image & Form,https://www.metacritic.com/company/image-form,E,No user score yet,
2283,Kraken Unleashed,529760,Mixed or average reviews,8,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Klabater,https://www.metacritic.com/company/klabater,,Mixed or average reviews,19.0
2284,Auroch Digital,549410,Mixed or average reviews,5,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Auroch Digital,https://www.metacritic.com/company/auroch-digital,E,No user score yet,
2285,Twice Circled,549702,Generally favorable reviews,4,"Strategy, Management, Business / Tycoon",No Online Multiplayer,Auroch Digital,https://www.metacritic.com/company/auroch-digital,E,Generally unfavorable reviews,6.0
2286,Mirage Game Studios,549426,Generally favorable reviews,11,"Strategy, Management, Business / Tycoon",No Online Multiplayer,HandyGames,https://www.metacritic.com/company/handygames,,Generally favorable reviews,12.0
2287,Denki,546980,Generally favorable reviews,8,"Strategy, Management, Government",No Online Multiplayer,Curve Digital,https://www.metacritic.com/company/curve-digital,,Generally favorable reviews,11.0
2288,A Sharp,528868,Generally favorable reviews,4,"Strategy, General",No Online Multiplayer,Kitfox Games,https://www.metacritic.com/company/kitfox-games,,Generally favorable reviews,10.0
2289,Raw Fury,551181,Generally favorable reviews,4,"Strategy, Real-Time, General",No Online Multiplayer,Raw Fury,https://www.metacritic.com/company/raw-fury,,No user score yet,
2290,11 bit studios,528820,Generally favorable reviews,18,"Strategy, Action Adventure, Management, Survival, Government",No Online Multiplayer,11 bit studios,https://www.metacritic.com/company/11-bit-studios,M,Generally favorable reviews,120.0
2291,11 bit studios,528821,Generally favorable reviews,9,"Strategy, Action Adventure, Management, Survival, Government",No Online Multiplayer,11 bit studios,https://www.metacritic.com/company/11-bit-studios,M,Generally favorable reviews,53.0
2292,Brownies,541381,Generally favorable reviews,24,"Strategy, Adventure, General, Management, Business / Tycoon",No Online Multiplayer,Bandai Namco Games,https://www.metacritic.com/company/bandai-namco-games,E,Generally favorable reviews,42.0
2293,Serious Sim,529985,Mixed or average reviews,6,"General, Simulation, Strategy, Real-Time, Virtual, Tactics, Career",No Online Multiplayer,Games Operators,https://www.metacritic.com/company/games-operators,,Mixed or average reviews,10.0
2294,Mike Bithell,541938,Mixed or average reviews,53,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Good Shepherd Entertainment,https://www.metacritic.com/company/good-shepherd-entertainment,M,Generally unfavorable reviews,56.0
2295,Lionbite Games,534359,Mixed or average reviews,9,"Strategy, Action Adventure, Turn-Based, General", No Online Multiplayer,Lionbite Games,https://www.metacritic.com/company/lionbite-games,,Generally favorable reviews,8.0
2296,Pixelated Milk,538950,Mixed or average reviews,32,"Role-Playing, Strategy, Turn-Based, General, Tactics",No Online Multiplayer,gaming company,https://www.metacritic.com/company/gaming-company,,Mixed or average reviews,34.0
2297,Limbic Entertainment,510998,Generally favorable reviews,9,"Strategy, Management, Government", Up to 4 Players,Kalypso,https://www.metacritic.com/company/kalypso,T,Mixed or average reviews,42.0
2298,Limbic Entertainment,520293,Generally favorable reviews,7,"Strategy, Management, Government", No Online Multiplayer Up to 4 Players,Kalypso,https://www.metacritic.com/company/kalypso,,Mixed or average reviews,11.0
2299,Shiro Games,543078,Generally favorable reviews,7,"Strategy, Turn-Based, Real-Time, 4X, Command",Up to 6 Players,"Merge Games, Shiro Games",https://www.metacritic.com/company/merge-games,E10+,Generally favorable reviews,22.0
2300,Sneaky Yak Studio,533439,Mixed or average reviews,7,"Strategy, Adventure, General, Management, Business / Tycoon",No Online Multiplayer,Sneaky Yak Studio,https://www.metacritic.com/company/sneaky-yak-studio,,Generally favorable reviews,12.0
2301,Dinosaur Polo Club,549481,Generally favorable reviews,4,"Strategy, General, Management, Government",No Online Multiplayer,Dinosaur Polo Club,https://www.metacritic.com/company/dinosaur-polo-club,,Mixed or average reviews,4.0
2302,Finji,539557,Generally favorable reviews,8,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Finji,https://www.metacritic.com/company/finji,E10+,Mixed or average reviews,6.0
2303,Finji,443888,Mixed or average reviews,7,"Strategy, Adventure, Turn-Based, General, Tactics",No Online Multiplayer,Finji,https://www.metacritic.com/company/finji,E10+,Mixed or average reviews,26.0
2304,Open Lab Games,529192,Mixed or average reviews,6,"Strategy, Turn-Based, General, Card Battle",No Online Multiplayer,Open Lab Games,https://www.metacritic.com/company/open-lab-games,,Mixed or average reviews,5.0
2305,Alt Shift,527730,Generally favorable reviews,11,"Strategy, General",No Online Multiplayer,Alt Shift,https://www.metacritic.com/company/alt-shift,,Generally favorable reviews,50.0
2306,Weappy Studio,548959,Mixed or average reviews,4,"Strategy, Turn-Based, Tactics",No Online Multiplayer,Weappy Studio,https://www.metacritic.com/company/weappy-studio,T,No user score yet,
2307,Weappy Studio,548961,Mixed or average reviews,9,"Strategy, Turn-Based, Tactics",No Online Multiplayer,THQ Nordic,https://www.metacritic.com/company/thq-nordic,,Mixed or average reviews,14.0
2308,Digitalmindsoft,547598,Generally unfavorable reviews,4,"Strategy, Real-Time, General",Online Multiplayer,"1C Entertainment, 1C-Entertainment",https://www.metacritic.com/company/1c-entertainment,,Generally unfavorable reviews,7.0
2309,Stardock,540978,Mixed or average reviews,4,"Strategy, Real-Time, General, Defense", No Online Multiplayer,Stardock,https://www.metacritic.com/company/stardock,,No user score yet,
2310,Owned by Gravity,540787,Generally favorable reviews,9,"Strategy, General",Online Multiplayer,Slitherine,https://www.metacritic.com/company/slitherine,,Mixed or average reviews,37.0
2311,Konami,539661,Generally favorable reviews,13,"Strategy, Turn-Based, Card Battle",No Online Multiplayer,Konami,https://www.metacritic.com/company/konami,T,Generally favorable reviews,70.0
2312,Red Zero Games,532511,Mixed or average reviews,7,"Strategy, Turn-Based, General, Tactics", No Online Multiplayer,Red Zero Games,https://www.metacritic.com/company/red-zero-games,,Generally favorable reviews,7.0
2313,6 Eyes Studio,546667,Generally favorable reviews,4,"Strategy, Turn-Based, Tactics",No Online Multiplayer,"1C Entertainment, 1C-Entertainment",https://www.metacritic.com/company/1c-entertainment,T,Generally favorable reviews,20.0
2314,Destructive Creations,542670,Mixed or average reviews,12,"Strategy, Real-Time, General, Command",Up to 6 Players,Destructive Creations,https://www.metacritic.com/company/destructive-creations,M,Mixed or average reviews,25.0
