,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
768,EA Chicago,107612,Generally favorable reviews,67,"Sports, Traditional, Individual, Boxing, Boxing, Combat, Boxing / Martial Arts",2 Players 2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,T,Generally favorable reviews,274
769,EA Chicago,107623,Generally favorable reviews,32,"Sports, Traditional, Boxing",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,T,Generally favorable reviews,51
770,EA Chicago,107659,Mixed or average reviews,22,"Sports, Traditional, Individual, Boxing, Boxing, Combat, Boxing / Martial Arts",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,T,Generally favorable reviews,33
771,,162982,Generally favorable reviews,18,"Sports, Alternative, Rugby",6 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,No user score yet,
772,EA Canada,107769,Mixed or average reviews,6,"Sports, Alternative, Rugby",6 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,27
773,KCET,162891,Generally favorable reviews,19,"Sports, Traditional, Soccer, Sim",2 Players Online,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,10
774,EA Tiburon,162892,Mixed or average reviews,17,"Sports, Traditional, Football, Arcade",4 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E10+,Generally favorable reviews,11
775,KCET,104364,Generally favorable reviews,14,"Sports, Traditional, Team, Soccer, Sim, Sim",2 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,6
776,EA Tiburon,106925,Mixed or average reviews,18,"Sports, Traditional, Football, Sim",4 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E10+,Generally favorable reviews,15
777,Neversoft Entertainment,107472,Mixed or average reviews,9,"Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard",8 Players Online,Aspyr,https://www.metacritic.com/company/aspyr,T,Generally favorable reviews,44
778,49Games,107583,Generally unfavorable reviews,11,"Sports, Olympic Sports, Olympic Sports, Individual, Athletics",,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,11
779,49Games,107584,Generally unfavorable reviews,25,"Sports, Olympic Sports",,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,15
780,49Games,162970,Generally unfavorable reviews,26,"Sports, Olympic Sports",,2K Sports,https://www.metacritic.com/company/2k-sports,E,No user score yet,
781,T&E Soft,106674,Mixed or average reviews,32,"Sports, Traditional, Individual, Golf, Arcade, Arcade, Sim",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,11
782,EA Canada,107266,Generally favorable reviews,27,"Sports, Traditional, Baseball, Sim",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,20
783,EA Canada,162939,Generally favorable reviews,29,"Sports, Traditional, Baseball, Sim",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,18
784,Grey Dog Software,107717,Generally favorable reviews,5,"Sports, Traditional, Team, Football, Management, Sim",No Online Multiplayer,Grey Dog Software,https://www.metacritic.com/company/grey-dog-software,,Mixed or average reviews,4
785,Yuke's,107081,Generally favorable reviews,30,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,53
786,Next Level Games,162849,Generally favorable reviews,39,"Sports, Traditional, Soccer, Arcade",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,115
787,Camelot Software Planning,162851,Generally favorable reviews,21,"Sports, Traditional, Tennis",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,41
788,Black Lantern Studios,107470,Overwhelming dislike,4,"Sports, Alternative, Individual, Bowling, Bowling",,Ignition Entertainment,https://www.metacritic.com/company/ignition-entertainment,T,Generally unfavorable reviews,43
789,2K Sports,106685,Generally favorable reviews,14,"Sports, Traditional, Basketball, Sim",10 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally favorable reviews,7
790,PixelStorm,107601,Mixed or average reviews,15,"Sports, Miscellaneous, Parlor, Individual, Billiards, Billiards",2 Players Online,PixelStorm,https://www.metacritic.com/company/pixelstorm,E,Mixed or average reviews,12
791,SCEE London Studio,105432,Generally favorable reviews,32,"Sports, General",,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,13
792,Racjin,104411,Mixed or average reviews,14,"Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard",,Atlus,https://www.metacritic.com/company/atlus,E,Mixed or average reviews,6
793,2K Sports,162854,Generally favorable reviews,17,"Sports, Traditional, Basketball, Sim",2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,8
794,Vicarious Visions,106753,Generally favorable reviews,31,"Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard",2 Players Online,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,70
795,EA Canada,106758,Mixed or average reviews,35,"Sports, Traditional, Team, Basketball, Sim, Sim",2 Players 2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,19
796,EA Tiburon,106272,Mixed or average reviews,48,"Sports, Traditional, Team, Football, Sim, Sim",2 Players 2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,55
797,2K Sports,106789,Generally favorable reviews,37,"Sports, Traditional, Team, Ice Hockey, Sim, Sim",8 Players Online Up to 8 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E10+,Mixed or average reviews,24
798,Sand Grain Studios,162965,Mixed or average reviews,4,"Sports, Nature, Hunting",,Activision,https://www.metacritic.com/company/activision,T,No user score yet,
799,EA Sports,106659,Mixed or average reviews,36,"Sports, Traditional, Individual, Golf, Sim, Sim",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,8
800,Visual Concepts,106660,Generally favorable reviews,33,"Sports, Traditional, Team, Basketball, Sim, Sim",8 Players Online Up to 8 Players,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally favorable reviews,37
801,Neversoft Entertainment,106675,Generally favorable reviews,43,"Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard",8 Players Online Up to 8 Players,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,32
802,2K Sports,106689,Mixed or average reviews,49,"Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard",No Online Multiplayer,2K Sports,https://www.metacritic.com/company/2k-sports,T,Mixed or average reviews,41
803,EA Canada,106701,Mixed or average reviews,39,"Sports, Traditional, Team, Soccer, Sim, Sim",4 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,34
804,SCEA Sports Studio,106315,Mixed or average reviews,26,"Sports, Traditional, Basketball, Sim",2 Players Online,SCEA Sports Studio,https://www.metacritic.com/company/scea-sports-studio,E,Mixed or average reviews,27
805,Blade Interactive,107289,Mixed or average reviews,11,"Sports, Miscellaneous, Parlor, Individual, Billiards, Billiards",2 Players,Activision Value,https://www.metacritic.com/company/activision-value,T,Mixed or average reviews,4
806,Neversoft Entertainment,162827,Generally favorable reviews,40,"Sports, Alternative, Skateboarding",6 Players Online,Activision,https://www.metacritic.com/company/activision,T,Mixed or average reviews,16
807,Neversoft Entertainment,162828,Generally favorable reviews,26,"Sports, Alternative, Skateboarding",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,20
808,EA Canada,109513,Mixed or average reviews,13,"Sports, Traditional, Soccer, Management",,EA Games,https://www.metacritic.com/company/ea-games,E,Generally favorable reviews,8
809,EA Canada,109514,Mixed or average reviews,14,"Sports, Traditional, Team, Soccer, Sim, Management",,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,4
810,EA Canada,109515,Mixed or average reviews,27,"Sports, Traditional, Team, Soccer, Management, Management",8 Players Online Up to 8 Players,EA Games,https://www.metacritic.com/company/ea-games,E,Generally favorable reviews,11
811,Sports Mogul,109814,Mixed or average reviews,11,"Sports, Traditional, Team, Baseball, Management, Sim",44 Players Online,Enlight Software,https://www.metacritic.com/company/enlight-software,E,Mixed or average reviews,7
812,"Aspyr, 2K Sports",109098,Mixed or average reviews,8,"Sports, Traditional, Individual, Tennis, Tennis",2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,22
813,2K Sports,108828,Generally favorable reviews,9,"Sports, Traditional, Team, Basketball, Sim, Sim",10 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,8
814,Ubisoft,109409,Mixed or average reviews,17,"Sports, Traditional, Individual, Boxing, Boxing, Combat, Boxing / Martial Arts",2 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,22
815,EA Redwood Shores,108730,Mixed or average reviews,41,"Sports, Traditional, Individual, Golf, Sim, Sim",No Online Multiplayer,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,44
816,Skyworks Technologies,108493,Generally unfavorable reviews,6,"Sports, Traditional, Team, Baseball, Arcade, Arcade",,DSI Games,https://www.metacritic.com/company/dsi-games,E,Generally unfavorable reviews,5
817,Gusto Games,107832,Mixed or average reviews,20,"Sports, Traditional, Individual, Golf, Sim, Sim",2 Players Online No Online Multiplayer,Oxygen Interactive,https://www.metacritic.com/company/oxygen-interactive,E,No user score yet,
818,EA Canada,108848,Generally favorable reviews,31,"Sports, Traditional, Team, Basketball, Arcade, Arcade",2 Players 2 Players Online,EA Sports Big,https://www.metacritic.com/company/ea-sports-big,E,Mixed or average reviews,17
819,Kush Games,163101,Mixed or average reviews,5,"Sports, Traditional, Baseball, Sim",2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,4
820,SCEA San Diego Studios,109402,Generally favorable reviews,12,"Sports, Traditional, Team, Baseball, Sim, Sim",2 Players Online,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,9
821,EA Montreal,108733,Mixed or average reviews,52,"Sports, Alternative, Individual, Snowboarding, Snowboarding, Ski / Snowboard",No Online Multiplayer,EA Sports Big,https://www.metacritic.com/company/ea-sports-big,E,Generally favorable reviews,65
822,Kush Games,109209,Generally favorable reviews,31,"Sports, Traditional, Team, Baseball, Sim, Sim",2 Players 2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,35
823,Kush Games,109210,Mixed or average reviews,19,"Sports, Traditional, Team, Baseball, Sim, Sim",2 Players 2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Generally unfavorable reviews,7
824,Kush Games,109211,Mixed or average reviews,5,"Sports, Traditional, Baseball, Sim",2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,No user score yet,
825,Visual Concepts,109212,Mixed or average reviews,5,"Sports, Traditional, Team, Baseball, Sim, Sim",2 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,No user score yet,
826,EA Canada,108847,Generally favorable reviews,42,"Sports, Traditional, Team, Basketball, Arcade, Arcade",2 Players 2 Players Online,EA Sports Big,https://www.metacritic.com/company/ea-sports-big,E,Generally favorable reviews,33
827,BudCat,109389,Mixed or average reviews,17,"Sports, Traditional, Football, Sim",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E10+,Mixed or average reviews,11
828,Game Brains,109294,Generally unfavorable reviews,4,"Sports, Traditional, Basketball, Arcade",,Atari,https://www.metacritic.com/company/atari,E,No user score yet,
829,KCET,107573,Generally favorable reviews,22,"Sports, Traditional, Team, Soccer, Sim, Sim",2 Players 2 Players Online,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,34
830,EA Canada,109365,Generally favorable reviews,25,"Sports, Traditional, Baseball, Sim",4 Players Online,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,16
831,KCET,108399,Generally favorable reviews,10,"Sports, Traditional, Team, Soccer, Sim, Sim",2 Players,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,15
832,KCET,108400,Mixed or average reviews,5,"Sports, Traditional, Team, Soccer, Sim, Sim",2 Players 2 Players Online,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,13
833,Konami,107986,Generally favorable reviews,19,"Sports, Traditional, Soccer, Sim",8 Players Online,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,56
834,FrontLine Studios,108176,Generally unfavorable reviews,7,"Sports, Miscellaneous, Parlor, Individual, Billiards, Billiards",,UFO Interactive,https://www.metacritic.com/company/ufo-interactive,E,No user score yet,
835,EA Canada,109216,Mixed or average reviews,33,"Sports, Traditional, Team, Basketball, Sim, Sim",2 Players 2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,15
836,EA Canada,109217,Mixed or average reviews,9,"Sports, Traditional, Basketball, Sim",2 Players Online,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally favorable reviews,8
837,Sports Mogul,109388,Generally unfavorable reviews,9,"Sports, Traditional, Team, Football, Management, Management, Sim",,Enlight Software,https://www.metacritic.com/company/enlight-software,E,Mixed or average reviews,5
838,"Tecmo, Ntreev Soft",107884,Mixed or average reviews,44,"Sports, Traditional, Individual, Golf, Sim, Sim",No Online Multiplayer,Tecmo,https://www.metacritic.com/company/tecmo,E10+,Generally favorable reviews,15
839,Visual Concepts,108829,Mixed or average reviews,6,"Sports, Traditional, Basketball, Sim",10 Players Online,2K Sports,https://www.metacritic.com/company/2k-sports,E,Mixed or average reviews,7
840,Yuke's,108043,Generally favorable reviews,13,"Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling",,THQ,https://www.metacritic.com/company/thq,T,Generally favorable reviews,32
