,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
2535,557731,Annapurna Interactive,https://www.metacritic.com/company/annapurna-interactive,,Hollow Ponds and Richard Hogg,"Adventure, General",No Online Multiplayer,Generally favorable reviews,10,Mixed or average reviews,8
2536,549860,Aksys Games,https://www.metacritic.com/company/aksys-games,M,"Idea Factory, Design Factory","Action, Sports, General, Other, Individual, Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,7,Mixed or average reviews,7
2537,565210,Microids,https://www.metacritic.com/company/microids,T,Tower Five,"Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2538,565240,Atelier Duchu,https://www.metacritic.com/company/atelier-duchu,,Dominik Konecny,"Adventure, General",No Online Multiplayer,Generally favorable reviews,4,No user score yet,
2539,569441,Sekai Games,https://www.metacritic.com/company/sekai-games,T,Sekai Project,"Adventure, General",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2540,542572,Ultimate Games,https://www.metacritic.com/company/ultimate-games,,"The Moonwalls, IQ Publishing","Adventure, 3D, First-Person",No Online Multiplayer,Generally unfavorable reviews,4,No user score yet,
2541,569747,Aconite,https://www.metacritic.com/company/aconite,,Aconite,"Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,4,No user score yet,
2542,568400,Sekai Games,https://www.metacritic.com/company/sekai-games,T,Mr. Tired Media,"Adventure, General",No Online Multiplayer,Mixed or average reviews,6,No user score yet,
2543,567461,Terrible Posture Games,https://www.metacritic.com/company/terrible-posture-games,,Terrible Posture Games,"Adventure, General",No Online Multiplayer,Generally favorable reviews,4,Mixed or average reviews,35
2544,554224,machineboy,https://www.metacritic.com/company/machineboy,T,machineboy,"Adventure, Puzzle, Action, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,8,Generally favorable reviews,7
2545,554225,machineboy,https://www.metacritic.com/company/machineboy,,machineboy,"Adventure, Puzzle, Action, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,6,Generally favorable reviews,4
2546,502099,Wevr Inc,https://www.metacritic.com/company/wevr-inc,,Wevr Inc,"Adventure, 3D, First-Person", No Online Multiplayer,Generally unfavorable reviews,4,No user score yet,
2547,550275,Toge Productions,https://www.metacritic.com/company/toge-productions,,Mojiken Studio,"Adventure, General, Point-and-Click",No Online Multiplayer,Generally favorable reviews,8,Generally favorable reviews,15
2548,510670,Atlus,https://www.metacritic.com/company/atlus,T,Vanillaware,"Role-Playing, Action RPG, Adventure, General",No Online Multiplayer,Generally favorable reviews,69,Universal acclaim,374
2549,558837,En Widunderlig Produktion,https://www.metacritic.com/company/en-widunderlig-produktion,,Markus With Friends,"Adventure, General, Point-and-Click",No Online Multiplayer,Generally favorable reviews,5,Generally favorable reviews,4
2550,565954,Nakana.io,https://www.metacritic.com/company/nakanaio,E,Lovable Hat Cult,"Adventure, General",No Online Multiplayer,Generally favorable reviews,9,Mixed or average reviews,22
2551,564181,"CFK, CFK.",https://www.metacritic.com/company/cfk,,Alpheratz*,"Adventure, General",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2552,561379,Triple Topping Games,https://www.metacritic.com/company/triple-topping-games,,Triple Topping Games,"Adventure, General, Point-and-Click", No Online Multiplayer,Generally favorable reviews,7,Mixed or average reviews,9
2553,567536,Triple Topping Games,https://www.metacritic.com/company/triple-topping-games,M,Triple Topping Games,"Adventure, General, Point-and-Click",No Online Multiplayer,Generally favorable reviews,5,No user score yet,
2554,568227,Assemble Entertainment,https://www.metacritic.com/company/assemble-entertainment,M,Assemble Entertainment,"Adventure, Point-and-Click",No Online Multiplayer,Mixed or average reviews,4,No user score yet,
2555,540185,DANGEN Entertainment,https://www.metacritic.com/company/dangen-entertainment,T,Bombservice,"Action Adventure, Adventure, General, Open-World",No Online Multiplayer,Mixed or average reviews,10,Mixed or average reviews,9
2556,565837,DANGEN Entertainment,https://www.metacritic.com/company/dangen-entertainment,T,Bombservice,"Action Adventure, Adventure, General, Open-World",No Online Multiplayer,Generally favorable reviews,8,Mixed or average reviews,8
2557,558748,Draw Distance,https://www.metacritic.com/company/draw-distance,M,Draw Distance,"Adventure, Visual Novel",No Online Multiplayer,Mixed or average reviews,9,Mixed or average reviews,19
2558,558751,Draw Distance,https://www.metacritic.com/company/draw-distance,M,Draw Distance,"Adventure, Visual Novel",No Online Multiplayer,Mixed or average reviews,4,Mixed or average reviews,5
2559,566500,Daedalic Entertainment,https://www.metacritic.com/company/daedalic-entertainment,M,ONEOONE GAMES,"Adventure, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,9,Mixed or average reviews,18
2560,566501,Daedalic Entertainment,https://www.metacritic.com/company/daedalic-entertainment,M,ONEOONE GAMES,"Adventure, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,4,Mixed or average reviews,8
2561,553608,Fellow Traveller,https://www.metacritic.com/company/fellow-traveller,,Kaizen Game Works,"General, Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,23,Generally favorable reviews,30
2562,566748,Fellow Traveller,https://www.metacritic.com/company/fellow-traveller,M,Kaizen Game Works,"Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,23,Generally favorable reviews,30
2563,566505,"Size Five Games, Ant Workshop",https://www.metacritic.com/company/size-five-games,M,Size Five Games,"Adventure, General",No Online Multiplayer,Generally favorable reviews,6,No user score yet,
2564,566506,Size Five Games,https://www.metacritic.com/company/size-five-games,M,Size Five Games,"Adventure, General",No Online Multiplayer,Generally favorable reviews,6,Mixed or average reviews,9
2565,554882,Xbox Game Studios,https://www.metacritic.com/company/xbox-game-studios,,DONTNOD Entertainment,"Adventure, General",No Online Multiplayer,Generally favorable reviews,34,Mixed or average reviews,288
2566,566342,No More Robots,https://www.metacritic.com/company/no-more-robots,T,Tendershoot,"Adventure, Point-and-Click",No Online Multiplayer,Generally favorable reviews,7,Mixed or average reviews,16
2567,535718,Hello Games,https://www.metacritic.com/company/hello-games,,Hello Games,"Adventure, Puzzle, Action, General",No Online Multiplayer,Generally favorable reviews,9,Generally favorable reviews,45
2568,548024,Alliance,https://www.metacritic.com/company/alliance,T,Starcolt,"Adventure, Visual Novel",No Online Multiplayer,Mixed or average reviews,13,Generally unfavorable reviews,5
2569,564930,DONTNOD Entertainment,https://www.metacritic.com/company/dontnod-entertainment,,DONTNOD Entertainment,"Adventure, General",No Online Multiplayer,Mixed or average reviews,4,Mixed or average reviews,30
2570,552145,Xbox Game Studios,https://www.metacritic.com/company/xbox-game-studios,M,DONTNOD Entertainment,"Adventure, General",No Online Multiplayer,Generally favorable reviews,45,Mixed or average reviews,290
2571,566495,Crunching Koalas,https://www.metacritic.com/company/crunching-koalas,,Crunching Koalas,"Adventure, Visual Novel",No Online Multiplayer,Mixed or average reviews,6,No user score yet,
2572,559745,Assemble Entertainment,https://www.metacritic.com/company/assemble-entertainment,,Tritrie Games,"Adventure, General",No Online Multiplayer,Mixed or average reviews,4,No user score yet,
2573,525745,"NIS America, Koei Tecmo Games, Unties",https://www.metacritic.com/company/nis-america,E,Atelier Mimina,"Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,4,Mixed or average reviews,8
2574,525747,"NIS America, Koei Tecmo Games, Unties",https://www.metacritic.com/company/nis-america,E,Atelier Mimina,"Adventure, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,11,Mixed or average reviews,4
2575,556713,PQube,https://www.metacritic.com/company/pqube,M,"NekoNyan Ltd., Sprite","Adventure, Visual Novel",No Online Multiplayer,Generally favorable reviews,8,Mixed or average reviews,9
2576,559360,"Curve Digital Games, Curve Digital",https://www.metacritic.com/company/curve-digital-games,,FuturLab,"Adventure, Puzzle, Action, General",No Online Multiplayer,Mixed or average reviews,16,Mixed or average reviews,14
2577,559361,Curve Digital,https://www.metacritic.com/company/curve-digital,M,FuturLab,"Adventure, Puzzle, Action, General",No Online Multiplayer,Generally favorable reviews,5,Mixed or average reviews,7
2578,559415,Curve Digital,https://www.metacritic.com/company/curve-digital,M,FuturLab,"Adventure, Puzzle, Action, General",No Online Multiplayer,Mixed or average reviews,14,Mixed or average reviews,10
2579,559416,Curve Digital,https://www.metacritic.com/company/curve-digital,M,FuturLab,"Adventure, Puzzle, Action, General",No Online Multiplayer,Mixed or average reviews,8,No user score yet,
